0;1
0,000125;0,999476
0,00025;0,998953
0,000375;0,99843
0,0005;0,997906
0,000625;0,997383
0,00075;0,99686
0,000875;0,996337
0,001;0,995814
0,001125;0,995291
0,00125;0,994769
0,001375;0,994246
0,0015;0,993723
0,001625;0,993201
0,00175;0,992679
0,001875;0,992156
0,002;0,991634
0,002125;0,991112
0,00225;0,99059
0,002375;0,990068
0,0025;0,989546
0,002625;0,989025
0,00275;0,988503
0,002875;0,987981
0,003;0,98746
0,003125;0,986938
0,00325;0,986417
0,003375;0,985896
0,0035;0,985375
0,003625;0,984854
0,00375;0,984333
0,003875;0,983812
0,004;0,983291
0,004125;0,982771
0,00425;0,98225
0,004375;0,98173
0,0045;0,981209
0,004625;0,980689
0,00475;0,980169
0,004875;0,979649
0,005;0,979129
0,005125;0,978609
0,00525;0,978089
0,005375;0,977569
0,0055;0,97705
0,005625;0,97653
0,00575;0,976011
0,005875;0,975491
0,006;0,974972
0,006125;0,974453
0,00625;0,973934
0,006375;0,973415
0,0065;0,972896
0,006625;0,972377
0,00675;0,971858
0,006875;0,971339
0,007;0,970821
0,007125;0,970302
0,00725;0,969784
0,007375;0,969266
0,0075;0,968747
0,007625;0,968229
0,00775;0,967711
0,007875;0,967193
0,008;0,966675
0,008125;0,966158
0,00825;0,96564
0,008375;0,965122
0,0085;0,964605
0,008625;0,964087
0,00875;0,96357
0,008875;0,963053
0,009;0,962536
0,009125;0,962019
0,00925;0,961502
0,009375;0,960985
0,0095;0,960468
0,009625;0,959951
0,00975;0,959435
0,009875;0,958918
0,01;0,958402
0,010125;0,957885
0,01025;0,957369
0,010375;0,956853
0,0105;0,956337
0,010625;0,955821
0,01075;0,955305
0,010875;0,954789
0,011;0,954273
0,011125;0,953758
0,01125;0,953242
0,011375;0,952727
0,0115;0,952211
0,011625;0,951696
0,01175;0,951181
0,011875;0,950666
0,012;0,950151
0,012125;0,949636
0,01225;0,949121
0,012375;0,948606
0,0125;0,948091
0,012625;0,947577
0,01275;0,947062
0,012875;0,946548
0,013;0,946034
0,013125;0,945519
0,01325;0,945005
0,013375;0,944491
0,0135;0,943977
0,013625;0,943463
0,01375;0,94295
0,013875;0,942436
0,014;0,941922
0,014125;0,941409
0,01425;0,940895
0,014375;0,940382
0,0145;0,939869
0,014625;0,939355
0,01475;0,938842
0,014875;0,938329
0,015;0,937816
0,015125;0,937304
0,01525;0,936791
0,015375;0,936278
0,0155;0,935766
0,015625;0,935253
0,01575;0,934741
0,015875;0,934228
0,016;0,933716
0,016125;0,933204
0,01625;0,932692
0,016375;0,93218
0,0165;0,931668
0,016625;0,931156
0,01675;0,930645
0,016875;0,930133
0,017;0,929622
0,017125;0,92911
0,01725;0,928599
0,017375;0,928088
0,0175;0,927576
0,017625;0,927065
0,01775;0,926554
0,017875;0,926043
0,018;0,925533
0,018125;0,925022
0,01825;0,924511
0,018375;0,924001
0,0185;0,92349
0,018625;0,92298
0,01875;0,922469
0,018875;0,921959
0,019;0,921449
0,019125;0,920939
0,01925;0,920429
0,019375;0,919919
0,0195;0,919409
0,019625;0,9189
0,01975;0,91839
0,019875;0,917881
0,02;0,917371
0,020125;0,916862
0,02025;0,916353
0,020375;0,915843
0,0205;0,915334
0,020625;0,914825
0,02075;0,914316
0,020875;0,913807
0,021;0,913299
0,021125;0,91279
0,02125;0,912281
0,021375;0,911773
0,0215;0,911264
0,021625;0,910756
0,02175;0,910248
0,021875;0,90974
0,022;0,909232
0,022125;0,908724
0,02225;0,908216
0,022375;0,907708
0,0225;0,9072
0,022625;0,906693
0,02275;0,906185
0,022875;0,905678
0,023;0,90517
0,023125;0,904663
0,02325;0,904156
0,023375;0,903649
0,0235;0,903142
0,023625;0,902635
0,02375;0,902128
0,023875;0,901621
0,024;0,901114
0,024125;0,900608
0,02425;0,900101
0,024375;0,899595
0,0245;0,899088
0,024625;0,898582
0,02475;0,898076
0,024875;0,89757
0,025;0,897064
0,025125;0,896558
0,02525;0,896052
0,025375;0,895546
0,0255;0,89504
0,025625;0,894535
0,02575;0,894029
0,025875;0,893524
0,026;0,893018
0,026125;0,892513
0,02625;0,892008
0,026375;0,891503
0,0265;0,890998
0,026625;0,890493
0,02675;0,889988
0,026875;0,889483
0,027;0,888979
0,027125;0,888474
0,02725;0,88797
0,027375;0,887465
0,0275;0,886961
0,027625;0,886457
0,02775;0,885953
0,027875;0,885449
0,028;0,884944
0,028125;0,884441
0,02825;0,883937
0,028375;0,883433
0,0285;0,882929
0,028625;0,882426
0,02875;0,881922
0,028875;0,881419
0,029;0,880916
0,029125;0,880412
0,02925;0,879909
0,029375;0,879406
0,0295;0,878903
0,029625;0,8784
0,02975;0,877897
0,029875;0,877395
0,03;0,876892
0,030125;0,876389
0,03025;0,875887
0,030375;0,875385
0,0305;0,874882
0,030625;0,87438
0,03075;0,873878
0,030875;0,873376
0,031;0,872874
0,031125;0,872372
0,03125;0,87187
0,031375;0,871368
0,0315;0,870867
0,031625;0,870365
0,03175;0,869864
0,031875;0,869362
0,032;0,868861
0,032125;0,86836
0,03225;0,867859
0,032375;0,867358
0,0325;0,866857
0,032625;0,866356
0,03275;0,865855
0,032875;0,865354
0,033;0,864853
0,033125;0,864353
0,03325;0,863852
0,033375;0,863352
0,0335;0,862852
0,033625;0,862351
0,03375;0,861851
0,033875;0,861351
0,034;0,860851
0,034125;0,860351
0,03425;0,859852
0,034375;0,859352
0,0345;0,858852
0,034625;0,858353
0,03475;0,857853
0,034875;0,857354
0,035;0,856854
0,035125;0,856355
0,03525;0,855856
0,035375;0,855357
0,0355;0,854858
0,035625;0,854359
0,03575;0,85386
0,035875;0,853361
0,036;0,852863
0,036125;0,852364
0,03625;0,851866
0,036375;0,851367
0,0365;0,850869
0,036625;0,850371
0,03675;0,849872
0,036875;0,849374
0,037;0,848876
0,037125;0,848378
0,03725;0,847881
0,037375;0,847383
0,0375;0,846885
0,037625;0,846388
0,03775;0,84589
0,037875;0,845393
0,038;0,844895
0,038125;0,844398
0,03825;0,843901
0,038375;0,843404
0,0385;0,842907
0,038625;0,84241
0,03875;0,841913
0,038875;0,841416
0,039;0,840919
0,039125;0,840423
0,03925;0,839926
0,039375;0,83943
0,0395;0,838933
0,039625;0,838437
0,03975;0,837941
0,039875;0,837445
0,04;0,836949
0,040125;0,836453
0,04025;0,835957
0,040375;0,835461
0,0405;0,834965
0,040625;0,83447
0,04075;0,833974
0,040875;0,833479
0,041;0,832983
