0;0
0,000125;0,0787083
0,00025;0,156928
0,000375;0,234173
0,0005;0,309965
0,000625;0,383832
0,00075;0,455316
0,000875;0,523974
0,001;0,58938
0,001125;0,651127
0,00125;0,708834
0,001375;0,762142
0,0015;0,810722
0,001625;0,854272
0,00175;0,892523
0,001875;0,925238
0,002;0,952217
0,002125;0,973292
0,00225;0,988334
0,002375;0,997251
0,0025;0,99999
0,002625;0,996534
0,00275;0,986907
0,002875;0,97117
0,003;0,949422
0,003125;0,9218
0,00325;0,888477
0,003375;0,84966
0,0035;0,805592
0,003625;0,756547
0,00375;0,702831
0,003875;0,644777
0,004;0,582746
0,004125;0,517124
0,00425;0,448316
0,004375;0,37675
0,0045;0,302869
0,004625;0,22713
0,00475;0,150002
0,004875;0,07196
0,005;-0,00651232
0,005125;-0,0849318
0,00525;-0,162814
0,005375;-0,239681
0,0055;-0,315058
0,005625;-0,388482
0,00575;-0,459503
0,005875;-0,527684
0,006;-0,592608
0,006125;-0,653877
0,00625;-0,711118
0,006375;-0,763981
0,0065;-0,812144
0,006625;-0,855314
0,00675;-0,89323
0,006875;-0,925662
0,007;-0,952417
0,007125;-0,973333
0,00725;-0,988286
0,007375;-0,99719
0,0075;-0,999995
0,007625;-0,996687
0,00775;-0,987292
0,007875;-0,971871
0,008;-0,950524
0,008125;-0,923385
0,00825;-0,890626
0,008375;-0,852449
0,0085;-0,809092
0,008625;-0,760825
0,00875;-0,707943
0,008875;-0,650775
0,009;-0,58967
0,009125;-0,525003
0,00925;-0,45717
0,009375;-0,386586
0,0095;-0,313683
0,009625;-0,238902
0,00975;-0,162699
0,009875;-0,0855377
0,01;-0,00788506
0,010125;0,0697898
0,01025;0,147017
0,010375;0,22333
0,0105;0,298272
0,010625;0,37139
0,01075;0,442246
0,010875;0,510417
0,011;0,575495
0,011125;0,637093
0,01125;0,694844
0,011375;0,748406
0,0115;0,797463
0,011625;0,841726
0,01175;0,880935
0,011875;0,914862
0,012;0,943311
0,012125;0,966117
0,01225;0,983152
0,012375;0,994322
0,0125;0,999567
0,012625;0,998863
0,01275;0,992221
0,012875;0,97969
0,013;0,961351
0,013125;0,937321
0,01325;0,907749
0,013375;0,872819
0,0135;0,832743
