0;0,813328;
0,874998;11,3365;
1,75;16,2201;
2,62499;18,6045;
3,49999;7,86363;
4,37499;18,6055;
5,24999;16,2197;
6,12498;11,3397;
6,99998;0,814674;
7,87498;11,3342;
8,74998;16,2213;
9,62498;18,6043;
10,5;7,86476;
11,375;18,6074;
12,25;16,2192;
13,125;11,342;
14;0,804384;
14,875;11,331;
15,75;16,2245;
16,625;18,6053;
17,5;7,86281;
18,375;18,6101;
19,25;16,2211;
20,1249;11,348;
20,9999;0,808258;
21,8749;11,3302;
22,7499;16,2281;
23,6249;18,6071;
24,4999;7,86177;
25,3749;18,6139;
26,2499;16,2234;
27,1249;11,3532;
27,9999;0,813742;
28,8749;11,3309;
29,7499;16,2324;
30,6249;18,6099;
31,4999;7,86226;
32,3749;18,6186;
33,2499;16,2266;
34,1249;11,3602;
34,9999;0,807271;
35,8749;11,3318;
36,7499;16,2377;
37,6249;18,6136;
38,4999;7,86174;
39,3749;18,6244;
40,2499;16,2309;
41,1249;11,3665;
41,9999;0,800424;
42,8749;11,3336;
43,7499;16,244;
44,6249;18,6185;
45,4999;7,86462;
46,3749;18,6306;
47,2499;16,2353;
48,1249;11,377;
48,9999;0,81549;
49,8749;11,3366;
50,7499;16,2515;
51,6249;18,6239;
52,4999;7,86499;
53,3749;18,6381;
54,2499;16,2416;
55,1249;11,385;
55,9999;0,815895;
56,8749;11,3391;
57,7499;16,2595;
58,6249;18,6304;
59,4999;7,86416;
60,3748;18,6467;
61,2498;16,2488;
62,1248;11,3948;
62,9998;0,807071;
63,8748;11,3432;
64,7498;16,2689;
65,6248;18,6378;
66,4998;7,86403;
67,3748;18,6561;
68,2498;16,2567;
69,1248;11,405;
69,9998;0,818246;
70,8748;11,3472;
71,7498;16,2785;
72,6248;18,6464;
73,4998;7,86656;
74,3748;18,665;
75,2498;16,2688;
76,1248;11,4204;
76,9998;0,896428;
77,8748;11,3578;
78,7498;16,2901;
79,6248;18,6561;
80,4998;7,86363;
81,3748;18,6782;
82,2498;16,2754;
83,1248;11,4306;
83,9998;0,808168;
84,8748;11,3632;
85,7498;16,3026;
86,6248;18,6661;
87,4998;7,86366;
88,3748;18,6906;
89,2498;16,2863;
90,1248;11,4429;
90,9998;0,818747;
91,8748;11,3703;
92,7498;16,3153;
93,6248;18,6776;
94,4998;7,86536;
95,3748;18,7036;
96,2498;16,2983;
97,1248;11,4573;
97,9998;0,811056;
98,8747;11,379;
99,7497;16,3295;
100,625;18,6899;
101,5;7,86527;
102,375;18,7179;
103,25;16,3111;
104,125;11,4722;
105;0,821335;
105,875;11,3885;
106,75;16,3444;
107,625;18,7031;
108,5;7,86609;
109,375;18,7332;
110,25;16,3255;
111,125;11,4874;
112;0,797787;
112,875;11,3986;
113,75;16,3609;
114,625;18,7176;
115,5;7,86649;
116,375;18,7494;
117,25;16,3403;
118,125;11,5048;
119;0,811746;
119,875;11,4105;
120,75;16,3776;
121,625;18,733;
122,5;7,86707;
123,375;18,7665;
124,25;16,3563;
125,125;11,5222;
126;0,808703;
126,875;11,4227;
127,75;16,3958;
128,625;18,7494;
129,5;7,86698;
130,375;18,7848;
131,25;16,3733;
132,125;11,5403;
133;0,814318;
133,875;11,4358;
134,75;16,4149;
135,625;18,7669;
136,5;7,86686;
137,375;18,804;
138,25;16,3917;
139,125;11,5603;
140;0,805278;
140,875;11,4499;
141,75;16,4347;
142,625;18,7853;
143,5;7,87201;
144,375;18,8242;
145,25;16,4105;
146,125;11,5804;
147;0,803925;
147,875;11,4657;
148,75;16,4563;
149,625;18,8048;
150,5;7,87096;
151,375;18,8456;
152,25;16,4308;
153,125;11,6013;
154;0,804894;
154,875;11,4819;
155,75;16,4784;
156,625;18,8254;
157,5;7,8717;
158,375;18,868;
159,25;16,4522;
160,125;11,6236;
161;0,807046;
161,875;11,4992;
162,75;16,5018;
163,625;18,8471;
164,5;7,8725;
165,375;18,8914;
166,25;16,4747;
167,125;11,6464;
168;0,80125;
168,875;11,5175;
169,75;16,5262;
170,625;18,8698;
171,5;7,87409;
172,375;18,916;
173,25;16,4983;
174,125;11,6705;
175;0,797857;
175,875;11,5365;
176,75;16,5518;
177,625;18,8938;
178,5;7,87373;
179,375;18,9416;
180,25;16,5229;
181,125;11,6954;
182;0,796975;
182,875;11,5571;
183,75;16,5784;
184,625;18,9188;
185,5;7,87526;
186,375;18,9683;
187,25;16,5488;
188,125;11,7215;
189;0,799963;
189,875;11,5784;
190,75;16,6063;
191,625;18,945;
192,5;7,87636;
193,375;18,9961;
194,25;16,5758;
195,125;11,7485;
196;0,796362;
196,874;11,601;
197,749;16,635;
198,624;18,9723;
199,499;7,87777;
200,374;19,0251;
201,249;16,604;
202,124;11,7764;
202,999;0,79055;
203,874;11,6245;
204,749;16,665;
205,624;19,0009;
206,499;7,87806;
207,374;19,0553;
208,249;16,6335;
209,124;11,8058;
209,999;0,796461;
210,874;11,6496;
211,749;16,6964;
212,624;19,0306;
213,499;7,87993;
214,374;19,0867;
215,249;16,6642;
216,124;11,8356;
216,999;0,794424;
217,874;11,6755;
218,749;16,7289;
219,624;19,0616;
220,499;7,88094;
221,374;19,1193;
222,249;16,6961;
223,124;11,8671;
223,999;0,79292;
224,874;11,7029;
225,749;16,7626;
226,624;19,0937;
227,499;7,88307;
228,374;19,1531;
229,249;16,7293;
230,124;11,8995;
230,999;0,792819;
231,874;11,7314;
232,749;16,7975;
233,624;19,1272;
234,499;7,88384;
235,374;19,1881;
236,249;16,7638;
237,124;11,9329;
237,999;0,786577;
238,874;11,7608;
239,749;16,8339;
240,624;19,162;
241,499;7,88518;
242,374;19,2245;
243,249;16,7995;
244,124;11,9671;
244,999;0,786961;
245,874;11,7922;
246,749;16,8712;
247,624;19,198;
248,499;7,88669;
249,374;19,262;
250,249;16,8368;
251,124;12,0035;
251,999;0,785377;
252,874;11,8239;
253,749;16,9101;
254,624;19,2355;
255,499;7,8888;
256,374;19,301;
257,249;16,8754;
258,124;12,0401;
258,999;0,782457;
259,874;11,8576;
260,749;16,9502;
261,624;19,2743;
262,499;7,89067;
263,374;19,3413;
264,249;16,9154;
265,124;12,0782;
265,999;0,782777;
266,874;11,8924;
267,749;16,9918;
268,624;19,3146;
269,499;7,8937;
270,374;19,383;
271,249;16,9566;
272,124;12,1182;
272,999;0,782631;
273,874;11,9291;
274,749;17,0348;
275,624;19,3562;
276,499;7,89481;
277,374;19,4261;
278,249;16,9996;
279,124;12,159;
279,999;0,779299;
280,874;11,9669;
281,749;17,0793;
282,624;19,3994;
283,499;7,89626;
284,374;19,4706;
285,249;17,044;
286,124;12,2009;
286,999;0,77843;
287,874;12,0063;
288,749;17,1252;
289,624;19,444;
290,499;7,89893;
291,374;19,5168;
292,249;17,09;
293,124;12,2447;
293,999;0,769084;
294,874;12,0469;
295,749;17,1728;
296,624;19,4903;
297,499;7,9012;
298,374;19,5643;
299,249;17,1375;
300,124;12,2895;
300,999;0,770641;
301,874;12,0892;
302,749;17,2218;
303,624;19,5382;
304,499;7,90378;
305,374;19,6135;
306,249;17,1867;
307,124;12,3356;
307,999;0,769557;
308,874;12,1336;
309,749;17,2724;
310,624;19,5876;
311,499;7,90609;
312,374;19,6643;
313,249;17,2375;
314,124;12,3838;
314,999;0,767337;
315,874;12,1789;
316,749;17,3246;
317,624;19,6388;
318,499;7,90785;
319,374;19,7168;
320,249;17,2902;
321,124;12,4331;
321,999;0,764085;
322,874;12,2263;
323,749;17,3786;
324,624;19,6917;
325,499;7,91147;
326,374;19,7709;
327,249;17,3444;
328,124;12,4844;
328,999;0,764961;
329,874;12,2757;
330,749;17,4344;
331,624;19,7464;
332,499;7,91479;
333,374;19,8268;
334,249;17,4007;
335,124;12,537;
335,999;0,759948;
336,874;12,3266;
337,749;17,4919;
338,624;19,8029;
339,499;7,91699;
340,374;19,8846;
341,249;17,4588;
342,124;12,5912;
342,999;0,757659;
343,874;12,3792;
344,749;17,5513;
345,624;19,8614;
346,499;7,92046;
347,374;19,9443;
348,249;17,5188;
349,124;12,6476;
349,999;0,75466;
350,874;12,4344;
351,749;17,6126;
352,624;19,9217;
353,499;7,92376;
354,374;20,0059;
355,249;17,5807;
356,124;12,7054;
356,999;0,749785;
357,874;12,4909;
358,749;17,6759;
359,624;19,9842;
360,499;7,92811;
361,374;20,0694;
362,249;17,6449;
363,124;12,7654;
363,999;0,74831;
364,874;12,55;
365,749;17,7413;
366,624;20,0487;
367,499;7,93061;
368,374;20,1351;
369,249;17,7112;
370,124;12,8272;
370,999;0,747319;
371,874;12,6111;
372,749;17,8087;
373,624;20,1154;
374,499;7,93617;
375,374;20,2029;
376,249;17,7796;
377,124;12,8912;
377,999;0,741239;
378,874;12,6744;
379,749;17,8784;
380,624;20,1844;
381,499;7,94013;
382,374;20,273;
383,249;17,8504;
384,124;12,9571;
384,999;0,736673;
385,874;12,7401;
386,749;17,9505;
387,624;20,2558;
388,499;7,94456;
389,374;20,3453;
390,249;17,9236;
391,124;13,0255;
391,999;0,733221;
392,874;12,8083;
393,749;18,0249;
394,624;20,3294;
395,499;7,94901;
396,374;20,4202;
397,249;17,9993;
398,124;13,0963;
398,999;0,733292;
399,874;12,8792;
400,749;18,1016;
401,624;20,4057;
402,499;7,95424;
403,374;20,4975;
404,249;18,0775;
405,124;13,1691;
405,999;0,728866;
406,874;12,9523;
407,749;18,1811;
408,624;20,4847;
409,499;7,95922;
410,374;20,5775;
411,249;18,1585;
412,124;13,2445;
412,999;0,725448;
413,874;13,0285;
414,749;18,2633;
415,624;20,5664;
416,499;7,96624;
417,374;20,6601;
418,249;18,2422;
419,124;13,3225;
419,999;0,721592;
420,874;13,1078;
421,749;18,3483;
422,624;20,6509;
423,499;7,96975;
424,374;20,7457;
425,249;18,329;
426,124;13,4037;
426,999;0,71475;
427,874;13,1897;
428,749;18,4362;
429,624;20,7385;
430,499;7,97666;
431,374;20,8343;
432,249;18,4188;
433,124;13,4876;
433,999;0,7082;
434,874;13,2748;
435,749;18,5272;
436,624;20,8292;
437,499;7,98415;
438,374;20,926;
439,249;18,5118;
440,124;13,5745;
440,999;0,706894;
441,874;13,3633;
442,749;18,6214;
443,624;20,9233;
444,499;7,99184;
445,374;21,021;
446,249;18,6084;
447,124;13,6643;
447,999;0,694016;
448,874;13,455;
449,749;18,7192;
450,624;21,0208;
451,499;7,99858;
452,374;21,1195;
453,249;18,7083;
454,124;13,7581;
454,999;0,693951;
455,874;13,551;
456,749;18,8203;
457,624;21,1219;
458,499;8,00731;
459,374;21,2217;
460,249;18,812;
461,124;13,8551;
461,999;0,685772;
462,874;13,6505;
463,749;18,9253;
464,624;21,2269;
465,499;8,01612;
466,374;21,3277;
467,249;18,9197;
468,124;13,9561;
468,999;0,683052;
469,874;13,7539;
470,749;19,0344;
471,624;21,336;
472,499;8,02512;
473,374;21,4378;
474,249;19,0316;
475,124;14,0608;
475,999;0,674091;
476,874;13,862;
477,749;19,1477;
478,624;21,4494;
479,499;8,03566;
480,374;21,5522;
481,249;19,1478;
482,124;14,1702;
482,999;0,678613;
483,874;13,9747;
484,749;19,2656;
485,624;21,5673;
486,499;8,04781;
487,374;21,6712;
488,249;19,2688;
489,124;14,2836;
489,999;0,659591;
490,874;14,0918;
491,749;19,388;
492,624;21,6902;
493,499;8,05898;
494,374;21,7952;
495,249;19,3948;
496,124;14,4021;
496,999;0,648033;
497,874;14,2143;
498,749;19,5156;
499,624;21,8182;
500,499;8,07076;
501,374;21,9242;
502,249;19,526;
503,124;14,5258;
503,999;0,64402;
504,874;14,3424;
505,749;19,6487;
506,624;21,9517;
507,499;8,08607;
508,374;22,0589;
509,249;19,663;
510,124;14,6553;
510,999;0,632111;
511,874;14,4765;
512,749;19,7877;
513,624;22,0912;
514,499;8,09892;
515,374;22,1995;
516,249;19,806;
517,124;14,7902;
517,999;0,632481;
518,874;14,617;
519,749;19,9326;
520,624;22,2369;
521,499;8,11745;
522,374;22,3466;
523,249;19,9556;
524,124;14,9318;
524,999;0,617395;
525,874;14,764;
526,749;20,0844;
527,624;22,3895;
528,499;8,13509;
529,374;22,5006;
530,249;20,1122;
531,124;15,0803;
531,999;0,615603;
532,874;14,9183;
533,749;20,2435;
534,624;22,5495;
535,499;8,15588;
536,374;22,662;
537,249;20,2764;
538,124;15,2364;
538,999;0,593296;
539,874;15,081;
540,749;20,4106;
541,624;22,7175;
542,499;8,17793;
543,374;22,8316;
544,249;20,4486;
545,124;15,4009;
545,999;0,64993;
546,874;15,2512;
547,749;20,586;
548,624;22,894;
549,499;8,1969;
550,374;23,0104;
551,249;20,631;
552,124;15,573;
552,999;0,552939;
553,874;15,4324;
554,749;20,7707;
555,624;23,0806;
556,499;8,22979;
557,374;23,1982;
558,249;20,8222;
559,124;15,7564;
559,999;0,53673;
560,874;15,6233;
561,749;20,9659;
562,624;23,2771;
563,499;8,25892;
564,374;23,3969;
565,249;21,0243;
566,124;15,9499;
566,999;0,536486;
567,874;15,8253;
568,749;21,1722;
569,624;23,4852;
570,499;8,29353;
571,374;23,6073;
572,249;21,2384;
573,124;16,1555;
573,999;0,503118;
574,874;16,04;
575,749;21,3913;
576,624;23,706;
577,499;8,33473;
578,374;23,8308;
579,249;21,4657;
580,124;16,3747;
580,999;0,488911;
581,874;16,2675;
582,749;21,6244;
583,624;23,9412;
584,499;8,372;
585,374;24,0688;
586,249;21,7081;
587,124;16,6078;
587,999;0,473262;
588,874;16,5124;
589,749;21,8728;
590,624;24,1921;
591,499;8,42311;
592,374;24,3232;
593,249;21,967;
594,123;16,8584;
594,998;0,46028;
595,873;16,7741;
596,748;22,1389;
597,623;24,4611;
598,498;8,47913;
599,373;24,5961;
600,248;22,2449;
601,123;17,1277;
601,998;0,436007;
602,873;17,056;
603,748;22,4253;
604,623;24,7507;
605,498;8,54634;
606,373;24,8903;
607,248;22,5443;
608,123;17,4191;
608,998;0,418429;
609,873;17,361;
610,748;22,7349;
611,623;25,064;
612,498;8,62674;
613,373;25,2089;
614,248;22,869;
615,123;17,7356;
615,998;0,386608;
616,873;17,6921;
617,748;23,0713;
618,623;25,4046;
619,498;8,71549;
620,373;25,5562;
621,248;23,2227;
622,123;18,0817;
622,998;0,371954;
623,873;18,0547;
624,748;23,4395;
625,623;25,7778;
626,498;8,82605;
627,373;25,9372;
628,248;23,6111;
629,123;18,4633;
629,998;0,349247;
630,873;18,4546;
631,748;23,8456;
632,623;26,1898;
633,498;8,96107;
634,373;26,359;
635,248;24,0412;
636,123;18,8872;
636,998;0,317543;
637,873;18,8993;
638,748;24,2976;
639,623;26,6491;
640,498;9,12635;
641,373;26,8306;
642,248;24,5227;
643,123;19,3639;
643,998;0,326896;
644,873;19,4002;
645,748;24,807;
646,623;27,1674;
647,498;9,33675;
648,373;27,3647;
649,248;25,0685;
650,123;19,9066;
650,998;0,352457;
651,873;19,972;
652,748;25,3893;
653,623;27,7612;
654,498;9,60603;
655,373;27,9794;
656,248;25,698;
657,123;20,5359;
657,998;0,42252;
658,873;20,6369;
659,748;26,0682;
660,623;28,4552;
661,498;9,96425;
662,373;28,7025;
663,248;26,4403;
664,123;21,2823;
664,998;0,591725;
665,873;21,4298;
666,748;26,8806;
667,623;29,2889;
668,498;10,4512;
669,373;29,5786;
670,248;27,3432;
671,123;22,1974;
671,998;0,986197;
672,873;22,4099;
673,748;27,8899;
674,623;30,3307;
675,498;11,154;
676,373;30,688;
677,248;28,4937;
678,123;23,3755;
678,998;1,78399;
